Date,Total Rainfall (mm),Mean Humidity (%)
2017-12-09,0.1,79
2017-12-10,0.0,83
2017-12-11,1.4,90
2017-12-12,0.4,81
2017-12-13,0.0,75
2017-12-14,0.0,74
2017-12-15,0.2,81
2017-12-16,0.0,80
2017-12-17,0.0,78
2017-12-18,0.0,76
2017-12-19,0.0,79
2017-12-20,0.0,78
2017-12-21,0.0,77
2017-12-22,1.3,76
2017-12-23,1.0,81
2017-12-24,0.0,81
2017-12-25,0.0,77
2017-12-26,0.0,79
2017-12-27,0.0,77
2017-12-28,0.0,79
2017-12-29,0.0,79
2017-12-30,0.0,76
2017-12-31,0.0,70
2018-01-01,0.0,73
2018-01-02,3.4,75
2018-01-03,2.7,89
2018-01-04,0.6,82
2018-01-05,0.0,76
2018-01-06,1.0,77
2018-01-07,0.0,72
2018-01-08,0.0,73
2018-01-09,0.0,71
2018-01-10,0.0,72
2018-01-11,0.0,77
2018-01-12,0.0,77
2018-01-13,0.0,78
2018-01-14,0.7,82
2018-01-15,1.4,82
2018-01-16,0.1,80
2018-01-17,0.0,77
2018-01-18,0.0,81
2018-01-19,0.1,79
2018-01-20,0.8,83
2018-01-21,0.0,80
2018-01-22,0.0,77
2018-01-23,0.0,75
2018-01-24,0.9,80
2018-01-25,0.0,67
2018-01-26,0.0,70
2018-01-27,0.0,68
2018-01-28,0.5,74
2018-01-29,0.0,67
2018-01-30,0.0,70
2018-01-31,0.2,72
2018-02-01,0.0,66
2018-02-02,0.2,76
2018-02-03,1.2,83
2018-02-04,0.4,83
2018-02-05,0.2,82
2018-02-06,0.7,81
2018-02-07,0.1,79
2018-02-08,0.0,82
2018-02-09,0.0,71
2018-02-10,0.0,71
2018-02-11,0.0,73
2018-02-12,0.0,70
2018-02-13,0.0,68
2018-02-14,0.8,72
2018-02-15,0.2,76
2018-02-16,0.0,75
2018-02-17,0.1,73
2018-02-18,0.0,67
2018-02-19,0.0,61
2018-02-20,0.0,68
2018-02-21,0.0,63
2018-02-22,0.0,65
2018-02-23,0.9,72
2018-02-24,1.2,81
2018-02-25,2.8,77
2018-02-26,8.8,89
2018-02-27,0.0,81
2018-02-28,0.0,76
2018-03-01,0.3,73
2018-03-02,1.1,83
2018-03-03,0.7,83
2018-03-04,0.0,79
2018-03-05,2.2,82
2018-03-06,1.2,73
2018-03-07,0.0,68
2018-03-08,0.0,67
2018-03-09,0.0,67
2018-03-10,0.0,67
2018-03-11,0.0,70
2018-03-12,0.0,71
2018-03-13,0.5,78
2018-03-14,0.0,72
2018-03-15,3.5,73
2018-03-16,3.0,84
2018-03-17,2.0,77
2018-03-18,0.1,66
2018-03-19,0.0,71
2018-03-20,0.0,66
2018-03-21,0.0,63
2018-03-22,0.0,64
2018-03-23,7.8,73
2018-03-24,0.0,74
2018-03-25,0.0,76
2018-03-26,1.1,66
2018-03-27,0.9,76
2018-03-28,0.0,70
2018-03-29,3.9,72
2018-03-30,2.1,77
2018-03-31,3.4,72
2018-04-01,0.0,63
2018-04-02,0.0,59
2018-04-03,1.4,63
2018-04-04,0.0,57
2018-04-05,2.5,63
2018-04-06,8.9,79
2018-04-07,0.5,66
2018-04-08,12.8,81
2018-04-09,1.8,79
2018-04-10,4.0,80
2018-04-11,9.4,81
2018-04-12,4.9,86
2018-04-13,0.2,78
2018-04-14,0.8,80
2018-04-15,0.1,79
2018-04-16,3.4,77
2018-04-17,1.3,68
2018-04-18,16.5,83
2018-04-19,7.0,86
2018-04-20,27.6,91
2018-04-21,10.5,87
2018-04-22,1.8,85
2018-04-23,1.3,83
2018-04-24,1.4,80
2018-04-25,1.5,76
2018-04-26,0.2,68
2018-04-27,4.0,77
2018-04-28,2.6,72
2018-04-29,10.4,83
2018-04-30,7.4,87
2018-05-01,0.0,81
2018-05-02,7.5,88
2018-05-03,10.6,84
2018-05-04,7.9,87
2018-05-05,2.8,83
2018-05-06,11.3,86
2018-05-07,23.8,91
2018-05-08,32.3,89
2018-05-09,6.9,89
2018-05-10,0.7,84
2018-05-11,2.2,83
2018-05-12,2.2,81
2018-05-13,0.6,80
2018-05-14,2.5,81
2018-05-15,3.4,80
2018-05-16,0.6,82
2018-05-17,6.6,82
2018-05-18,2.2,83
2018-05-19,16.8,86
2018-05-20,7.3,83
2018-05-21,4.0,82
2018-05-22,5.4,85
2018-05-23,28.0,90
2018-05-24,20.3,87
2018-05-25,60.8,92
2018-05-26,7.0,91
2018-05-27,2.2,89
2018-05-28,0.4,81
2018-05-29,2.3,84
2018-05-30,0.8,80
2018-05-31,4.0,87
2018-06-01,1.1,85
2018-06-02,4.4,85
2018-06-03,0.4,82
2018-06-04,6.5,86
2018-06-05,6.5,82
2018-06-06,10.3,82
2018-06-07,8.9,85
2018-06-08,4.6,86
2018-06-09,12.6,83
2018-06-10,0.7,77
2018-06-11,4.6,84
2018-06-12,4.3,89
2018-06-13,6.0,89
2018-06-14,12.1,91
2018-06-15,2.2,89
2018-06-16,2.5,87
2018-06-17,2.5,87
2018-06-18,1.3,86
2018-06-19,3.0,86
2018-06-20,2.8,85
2018-06-21,7.3,88
2018-06-22,8.2,87
2018-06-23,2.1,86
2018-06-24,26.8,88
2018-06-25,52.6,90
2018-06-26,19.8,88
2018-06-27,8.1,91
2018-06-28,1.4,87
2018-06-29,1.6,83
2018-06-30,1.6,85
2018-07-01,4.4,86
2018-07-02,6.8,92
2018-07-03,23.1,91
2018-07-04,11.0,92
2018-07-05,9.8,89
2018-07-06,10.3,85
2018-07-07,6.8,82
2018-07-08,1.3,86
2018-07-09,8.6,85
2018-07-10,3.2,85
2018-07-11,11.4,90
2018-07-12,21.2,89
2018-07-13,36.0,91
2018-07-14,2.3,84
2018-07-15,7.6,89
2018-07-16,5.8,90
2018-07-17,6.9,88
2018-07-18,16.9,89
2018-07-19,0.3,80
2018-07-20,0.0,80
2018-07-21,33.5,87
2018-07-22,18.6,89
2018-07-23,17.2,91
2018-07-24,29.3,90
2018-07-25,22.7,88
2018-07-26,11.6,88
2018-07-27,16.0,90
2018-07-28,18.7,90
2018-07-29,35.9,91
2018-07-30,21.6,89
2018-07-31,32.8,92
2018-08-01,20.3,90
2018-08-02,13.5,90
2018-08-03,8.2,88
2018-08-04,24.8,88
2018-08-05,8.3,89
2018-08-06,2.2,85
2018-08-07,8.5,85
2018-08-08,29.6,84
2018-08-09,12.9,84
2018-08-10,0.7,83
2018-08-11,9.8,84
2018-08-12,28.6,89
2018-08-13,19.7,89
2018-08-14,6.4,86
2018-08-15,4.2,87
2018-08-16,17.6,86
2018-08-17,9.1,84
2018-08-18,0.7,80
2018-08-19,0.0,77
2018-08-20,20.0,86
2018-08-21,12.3,89
2018-08-22,23.4,89
2018-08-23,16.8,88
2018-08-24,19.5,92
2018-08-25,55.5,86
2018-08-26,25.2,86
2018-08-27,29.0,89
2018-08-28,31.8,90
2018-08-29,9.3,89
2018-08-30,13.5,88
2018-08-31,18.9,85
2018-09-01,36.7,86
2018-09-02,22.6,88
2018-09-03,6.7,86
2018-09-04,3.6,83
2018-09-05,8.2,86
2018-09-06,14.2,89
2018-09-07,1.6,85
2018-09-08,1.0,83
2018-09-09,4.9,88
2018-09-10,4.9,89
2018-09-11,2.1,91
2018-09-12,4.5,93
2018-09-13,6.4,91
2018-09-14,40.8,93
2018-09-15,3.2,90
2018-09-16,0.5,83
2018-09-17,0.5,81
2018-09-18,0.4,79
2018-09-19,0.6,80
2018-09-20,13.9,90
2018-09-21,6.7,88
2018-09-22,1.9,80
2018-09-23,3.3,84
2018-09-24,1.0,89
2018-09-25,2.0,90
2018-09-26,6.2,94
2018-09-27,2.3,86
2018-09-28,3.3,87
2018-09-29,2.7,88
2018-09-30,2.9,87
2018-10-01,0.2,81
2018-10-02,2.7,81
2018-10-03,1.0,88
2018-10-04,0.1,82
2018-10-05,4.0,80
2018-10-06,3.4,84
2018-10-07,1.0,83
2018-10-08,8.9,85
2018-10-09,0.7,85
2018-10-10,0.1,81
2018-10-11,2.9,91
2018-10-12,3.6,90
2018-10-13,0.5,88
2018-10-14,0.7,83
2018-10-15,0.7,82
2018-10-16,0.0,77
2018-10-17,0.0,79
2018-10-18,0.5,81
2018-10-19,2.2,86
2018-10-20,1.0,86
2018-10-21,0.2,81
2018-10-22,0.7,81
2018-10-23,0.4,81
2018-10-24,0.2,79
2018-10-25,0.0,76
2018-10-26,0.0,77
2018-10-27,0.0,75
2018-10-28,0.0,78
2018-10-29,0.2,81
2018-10-30,0.0,79
2018-10-31,0.0,80
2018-11-01,0.0,76
2018-11-02,0.5,76
2018-11-03,0.9,80
2018-11-04,3.8,84
2018-11-05,0.5,85
2018-11-06,1.8,83
2018-11-07,0.0,73
2018-11-08,0.0,76
2018-11-09,0.0,74
2018-11-10,0.0,73
2018-11-11,0.0,69
2018-11-12,0.0,72
2018-11-13,0.9,74
2018-11-14,1.7,79
2018-11-15,0.2,80
2018-11-16,1.2,83
2018-11-17,0.8,83
2018-11-18,0.0,75
2018-11-19,0.0,74
2018-11-20,0.2,75
2018-11-21,0.0,75
2018-11-22,0.0,75
2018-11-23,0.0,75
2018-11-24,0.0,75
2018-11-25,0.0,76
2018-11-26,0.0,76
2018-11-27,0.0,74
2018-11-28,0.0,75
2018-11-29,0.0,75
2018-11-30,0.0,74
2018-12-01,0.0,71
2018-12-02,0.0,70
2018-12-03,0.8,74
2018-12-04,0.0,72
2018-12-05,0.0,72
2018-12-06,0.0,72
2018-12-07,0.0,74
2018-12-08,0.0,75
2018-12-09,0.0,67
2018-12-10,0.0,68
2018-12-11,0.0,71
2018-12-12,0.0,74
2018-12-13,0.0,73
2018-12-14,0.6,72
2018-12-15,0.0,73
2018-12-16,0.0,70
2018-12-17,0.6,77
2018-12-18,23.3,90
2018-12-19,0.0,83
2018-12-20,0.0,84
2018-12-21,0.8,82
2018-12-22,1.5,81
2018-12-23,0.0,77
2018-12-24,0.0,80
2018-12-25,0.8,79
2018-12-26,1.1,80
2018-12-27,0.5,79
2018-12-28,1.2,76
2018-12-29,0.0,78
2018-12-30,0.0,76
2018-12-31,0.0,69
2019-01-01,0.0,77
2019-01-02,0.0,74
2019-01-03,3.2,78
2019-01-04,1.5,80
2019-01-05,0.0,77
2019-01-06,0.0,73
2019-01-07,0.0,68
2019-01-08,0.0,68
2019-01-09,2.2,72
2019-01-10,0.0,79
2019-01-11,0.0,75
2019-01-12,0.0,71
2019-01-13,0.0,69
2019-01-14,0.0,76
2019-01-15,0.0,69
2019-01-16,0.0,68
2019-01-17,0.0,66
2019-01-18,0.0,69
2019-01-19,0.0,71
2019-01-20,0.0,69
2019-01-21,0.0,66
2019-01-22,0.0,71
2019-01-23,0.0,68
2019-01-24,0.0,68
2019-01-25,0.0,72
2019-01-26,0.0,71
2019-01-27,0.0,61
2019-01-28,0.0,66
2019-01-29,1.9,72
2019-01-30,0.0,64
2019-01-31,0.0,69
2019-02-01,0.0,70
2019-02-02,0.0,61
2019-02-03,0.0,64
2019-02-04,0.0,64
2019-02-05,0.0,61
2019-02-06,0.0,66
2019-02-07,0.0,64
2019-02-08,1.1,67
2019-02-09,13.5,82
2019-02-10,0.0,75
2019-02-11,0.0,76
2019-02-12,0.0,70
2019-02-13,0.0,67
2019-02-14,0.0,69
2019-02-15,0.0,67
2019-02-16,0.8,81
2019-02-17,0.5,77
2019-02-18,1.4,79
2019-02-19,0.1,80
2019-02-20,0.5,80
2019-02-21,2.7,79
2019-02-22,0.3,73
2019-02-23,0.5,77
2019-02-24,0.0,74
2019-02-25,1.7,73
2019-02-26,0.1,72
2019-02-27,2.7,77
2019-02-28,5.8,91
2019-03-01,0.3,78
2019-03-02,0.0,73
2019-03-03,0.0,68
2019-03-04,0.8,72
2019-03-05,0.9,83
2019-03-06,3.0,82
2019-03-07,0.0,74
2019-03-08,0.0,63
2019-03-09,0.0,59
2019-03-10,0.0,67
2019-03-11,0.0,76
2019-03-12,0.0,77
2019-03-13,0.0,75
2019-03-14,0.0,66
2019-03-15,0.0,54
2019-03-16,0.0,43
2019-03-17,0.0,49
2019-03-18,0.0,48
2019-03-19,0.1,58
2019-03-20,0.0,69
2019-03-21,0.0,66
2019-03-22,0.4,68
2019-03-23,0.0,72
2019-03-24,0.0,65
2019-03-25,0.1,56
2019-03-26,0.1,56
2019-03-27,0.0,56
2019-03-28,0.0,56
2019-03-29,0.0,53
2019-03-30,1.8,62
2019-03-31,17.0,88
2019-04-01,1.3,84
2019-04-02,0.7,81
2019-04-03,0.0,77
2019-04-04,0.8,77
2019-04-05,9.4,82
2019-04-06,0.2,81
2019-04-07,7.2,87
2019-04-08,7.7,84
2019-04-09,6.0,87
2019-04-10,3.5,81
2019-04-11,0.0,75
2019-04-12,0.6,75
2019-04-13,0.0,75
2019-04-14,7.4,79
2019-04-15,10.8,88
2019-04-16,9.0,88
2019-04-17,4.1,83
2019-04-18,0.0,78
2019-04-19,0.0,67
2019-04-20,1.4,76
2019-04-21,0.3,78
2019-04-22,0.1,77
2019-04-23,0.3,71
2019-04-24,0.0,67
2019-04-25,0.0,65
2019-04-26,1.1,72
2019-04-27,7.9,82
2019-04-28,8.4,88
2019-04-29,27.2,91
2019-04-30,6.2,87
2019-05-01,6.9,88
2019-05-02,1.2,84
2019-05-03,1.7,88
2019-05-04,51.4,91
2019-05-05,3.9,84
2019-05-06,0.1,80
2019-05-07,0.7,79
2019-05-08,1.3,82
2019-05-09,1.9,84
2019-05-10,1.9,83
2019-05-11,1.0,84
2019-05-12,1.1,85
2019-05-13,0.4,83
2019-05-14,3.0,83
2019-05-15,3.0,88
2019-05-16,4.9,87
2019-05-17,7.0,90
2019-05-18,2.3,87
2019-05-19,2.0,86
2019-05-20,0.9,86
2019-05-21,4.3,86
2019-05-22,7.1,87
2019-05-23,14.9,89
2019-05-24,26.6,91
2019-05-25,7.1,89
2019-05-26,3.6,86
2019-05-27,33.6,87
2019-05-28,0.6,86
2019-05-29,1.0,82
2019-05-30,5.6,87
2019-05-31,5.9,88
2019-06-01,0.0,82
2019-06-02,5.3,84
2019-06-03,14.9,89
2019-06-04,2.0,87
2019-06-05,1.3,84
2019-06-06,16.5,89
2019-06-07,30.6,87
2019-06-08,7.0,85
2019-06-09,4.4,87
2019-06-10,5.7,89
2019-06-11,6.1,85
2019-06-12,1.7,81
2019-06-13,8.5,80
2019-06-14,14.4,87
2019-06-15,7.6,86
2019-06-16,2.9,88
2019-06-17,0.8,86
2019-06-18,1.4,84
2019-06-19,1.0,83
2019-06-20,7.5,85
2019-06-21,18.2,89
2019-06-22,7.1,85
2019-06-23,1.1,82
2019-06-24,0.5,80
2019-06-25,9.9,87
2019-06-26,23.1,92
2019-06-27,19.3,94
2019-06-28,7.1,91
2019-06-29,0.5,88
2019-06-30,4.0,84
2019-07-01,19.9,86
2019-07-02,18.8,88
2019-07-03,14.6,87
2019-07-04,13.7,87
2019-07-05,6.6,88
2019-07-06,56.2,88
2019-07-07,11.8,90
2019-07-08,58.9,93
2019-07-09,16.9,93
2019-07-10,34.5,96
2019-07-11,22.9,95
2019-07-12,23.7,94
2019-07-13,9.6,94
2019-07-14,24.1,95
2019-07-15,31.0,95
2019-07-16,4.8,88
2019-07-17,2.4,85
2019-07-18,1.7,85
2019-07-19,14.5,85
2019-07-20,6.2,87
2019-07-21,3.4,87
2019-07-22,4.7,93
2019-07-23,9.5,92
2019-07-24,9.7,92
2019-07-25,13.0,90
2019-07-26,11.4,90
2019-07-27,9.5,94
2019-07-28,5.4,85
2019-07-29,2.1,84
2019-07-30,2.4,88
2019-07-31,34.1,91
2019-08-01,32.2,93
2019-08-02,4.6,88
2019-08-03,22.8,86
2019-08-04,5.4,86
2019-08-05,1.0,82
2019-08-06,0.2,75
2019-08-07,0.4,77
2019-08-08,1.7,85
2019-08-09,0.7,86
2019-08-10,5.1,85
2019-08-11,2.9,83
2019-08-12,6.5,80
2019-08-13,8.2,86
2019-08-14,5.7,87
2019-08-15,60.3,90
2019-08-16,9.4,89
2019-08-17,2.6,86
2019-08-18,3.4,85
2019-08-19,0.4,82
2019-08-20,0.6,82
2019-08-21,0.8,79
2019-08-22,2.5,79
2019-08-23,34.4,91
2019-08-24,5.4,87
2019-08-25,0.9,83
2019-08-26,2.4,79
2019-08-27,0.7,78
2019-08-28,2.2,85
2019-08-29,5.4,84
2019-08-30,3.1,82
2019-08-31,0.8,90
2019-09-01,0.0,81
2019-09-02,2.3,85
2019-09-03,6.5,87
2019-09-04,26.5,92
2019-09-05,15.5,92
2019-09-06,15.1,90
2019-09-07,2.3,90
2019-09-08,7.0,92
2019-09-09,19.4,91
2019-09-10,18.4,88
2019-09-11,17.1,89
2019-09-12,29.2,95
2019-09-13,10.4,94
2019-09-14,2.3,91
2019-09-15,9.2,91
2019-09-16,11.5,94
2019-09-17,7.5,90
2019-09-18,8.0,89
2019-09-19,8.3,86
2019-09-20,0.3,81
2019-09-21,4.0,83
2019-09-22,31.2,88
2019-09-23,12.1,91
2019-09-24,15.2,93
2019-09-25,24.8,96
2019-09-26,5.8,87
2019-09-27,12.3,89
2019-09-28,6.6,89
2019-09-29,7.8,93
2019-09-30,13.7,94
2019-10-01,18.6,95
2019-10-02,1.9,89
2019-10-03,4.4,88
2019-10-04,2.9,87
2019-10-05,4.1,88
2019-10-06,8.6,86
2019-10-07,3.4,87
2019-10-08,16.9,92
2019-10-09,1.2,89
2019-10-10,2.2,88
2019-10-11,1.5,89
2019-10-12,1.1,90
2019-10-13,0.8,83
2019-10-14,0.0,81
2019-10-15,1.9,80
2019-10-16,5.2,85
2019-10-17,0.7,82
2019-10-18,0.3,86
2019-10-19,0.2,81
2019-10-20,0.3,82
2019-10-21,0.9,85
2019-10-22,1.0,85
2019-10-23,0.0,74
2019-10-24,7.6,86
2019-10-25,56.9,96
2019-10-26,47.5,90
2019-10-27,0.2,87
2019-10-28,0.0,83
2019-10-29,0.0,85
2019-10-30,1.5,86
2019-10-31,2.1,86
2019-11-01,0.4,87
2019-11-02,0.0,83
2019-11-03,0.0,82
2019-11-04,2.9,82
2019-11-05,1.8,87
2019-11-06,0.3,85
2019-11-07,0.0,84
2019-11-08,0.0,82
2019-11-09,1.6,89
2019-11-10,17.8,91
2019-11-11,0.0,85
2019-11-12,0.3,85
2019-11-13,0.0,84
2019-11-14,0.0,84
2019-11-15,0.0,84
2019-11-16,1.7,83
2019-11-17,0.2,81
2019-11-18,0.0,80
2019-11-19,5.8,88
2019-11-20,6.6,91
2019-11-21,0.0,82
2019-11-22,0.0,81
2019-11-23,0.0,82
2019-11-24,0.0,79
2019-11-25,0.0,82
2019-11-26,0.0,83
2019-11-27,0.0,83
2019-11-28,0.0,83
2019-11-29,0.0,83
2019-11-30,0.4,76
2019-12-01,2.0,82
2019-12-02,0.0,84
2019-12-03,0.0,80
2019-12-04,0.0,76
2019-12-05,0.0,75
2019-12-06,0.0,74
2019-12-07,0.0,76
2019-12-08,0.0,78
2019-12-09,0.0,79
2019-12-10,0.3,79
2019-12-11,0.5,81
2019-12-12,0.0,82
2019-12-13,0.0,78
2019-12-14,0.0,78
2019-12-15,0.3,77
2019-12-16,0.1,79
2019-12-17,0.9,79
2019-12-18,0.3,83
2019-12-19,0.0,80
2019-12-20,0.0,79
2019-12-21,0.1,80
2019-12-22,0.6,81
2019-12-23,0.2,84
2019-12-24,0.0,81
2019-12-25,0.1,80
2019-12-26,0.1,79
2019-12-27,5.9,84
2019-12-28,0.0,83
2019-12-29,0.0,80
2019-12-30,0.0,78
2019-12-31,0.0,75
2020-01-01,0.0,70
2020-01-02,2.2,77
2020-01-03,5.0,90
2020-01-04,0.6,85
2020-01-05,1.1,90
2020-01-06,0.2,82
2020-01-07,0.0,82
2020-01-08,0.0,82
2020-01-09,2.2,87
2020-01-10,0.4,83
2020-01-11,0.0,82
2020-01-12,0.0,79
2020-01-13,0.0,82
2020-01-14,0.1,83
2020-01-15,0.0,83
2020-01-16,0.0,79
2020-01-17,0.0,80
2020-01-18,0.4,77
2020-01-19,3.8,82
2020-01-20,0.2,80
2020-01-21,0.0,76
2020-01-22,0.0,76
2020-01-23,0.3,77
2020-01-24,0.1,77
2020-01-25,0.0,77
2020-01-26,0.2,75
2020-01-27,0.4,70
2020-01-28,0.4,77
2020-01-29,2.0,74
2020-01-30,2.5,81
2020-01-31,4.0,79
2020-02-01,0.3,77
2020-02-02,0.8,77
2020-02-03,0.0,67
2020-02-04,0.0,69
2020-02-05,0.1,73
2020-02-06,0.0,66
2020-02-07,0.0,63
2020-02-08,0.0,65
2020-02-09,0.0,67
2020-02-10,0.5,69
2020-02-11,0.0,63
2020-02-12,0.0,57
2020-02-13,0.0,56
2020-02-14,0.1,64
2020-02-15,0.1,59
2020-02-16,0.0,64
2020-02-17,0.9,73
2020-02-18,1.0,75
2020-02-19,1.0,82
2020-02-20,0.2,77
2020-02-21,0.0,70
2020-02-22,0.0,71
2020-02-23,0.0,58
2020-02-24,1.8,75
2020-02-25,5.3,81
2020-02-26,12.0,86
2020-02-27,0.3,82
2020-02-28,0.0,75
2020-02-29,0.0,71
2020-03-01,0.0,69
2020-03-02,0.4,70
2020-03-03,1.8,79
2020-03-04,1.8,77
2020-03-05,1.6,78
2020-03-06,0.9,80
2020-03-07,1.4,81
2020-03-08,1.8,84
2020-03-09,0.9,72
2020-03-10,0.1,67
2020-03-11,0.0,59
2020-03-12,0.0,60
2020-03-13,0.0,68
2020-03-14,0.9,66
2020-03-15,0.3,66
2020-03-16,0.0,53
2020-03-17,0.0,42
2020-03-18,0.0,46
2020-03-19,0.3,53
2020-03-20,1.7,66
2020-03-21,0.0,63
2020-03-22,2.6,77
2020-03-23,10.5,81
2020-03-24,0.0,69
2020-03-25,0.1,60
2020-03-26,0.2,59
2020-03-27,0.1,61
2020-03-28,0.0,52
2020-03-29,0.0,44
2020-03-30,0.0,44
2020-03-31,0.0,41
2020-04-01,0.0,47
2020-04-02,0.1,51
2020-04-03,0.0,57
2020-04-04,0.0,51
2020-04-05,0.0,49
2020-04-06,0.0,46
2020-04-07,0.0,50
2020-04-08,2.4,57
2020-04-09,8.4,63
2020-04-10,0.0,67
2020-04-11,0.3,66
2020-04-12,0.2,68
2020-04-13,0.2,57
2020-04-14,0.0,54
2020-04-15,0.0,65
2020-04-16,0.0,71
2020-04-17,9.8,78
2020-04-18,2.7,84
2020-04-19,12.8,86
2020-04-20,2.7,85
2020-04-21,8.3,85
2020-04-22,2.2,82
2020-04-23,6.7,84
2020-04-24,8.2,89
2020-04-25,3.1,82
2020-04-26,0.0,79
2020-04-27,1.9,79
2020-04-28,0.9,85
2020-04-29,12.1,87
2020-04-30,2.1,84
2020-05-01,3.3,83
2020-05-02,3.9,78
2020-05-03,0.8,76
2020-05-04,3.3,79
2020-05-05,8.7,77
2020-05-06,6.8,82
2020-05-07,3.0,78
2020-05-08,5.8,81
2020-05-09,0.1,72
2020-05-10,0.3,65
2020-05-11,0.7,63
2020-05-12,4.4,71
2020-05-13,10.5,83
2020-05-14,11.1,83
2020-05-15,14.6,85
2020-05-16,10.3,87
2020-05-17,15.1,85
2020-05-18,0.9,83
2020-05-19,0.5,80
2020-05-20,7.3,89
2020-05-21,63.4,94
2020-05-22,29.1,91
2020-05-23,3.4,91
2020-05-24,37.7,93
2020-05-25,4.0,90
2020-05-26,55.7,92
2020-05-27,31.2,91
2020-05-28,1.9,82
2020-05-29,5.9,84
2020-05-30,8.9,86
2020-05-31,7.0,87
2020-06-01,10.2,87
2020-06-02,0.5,84
2020-06-03,2.1,89
2020-06-04,7.3,89
2020-06-05,8.8,89
2020-06-06,15.2,90
2020-06-07,14.1,88
2020-06-08,4.7,87
2020-06-09,1.0,81
2020-06-10,4.2,83
2020-06-11,13.1,86
2020-06-12,44.7,91
2020-06-13,7.0,90
2020-06-14,4.0,90
2020-06-15,4.4,88
2020-06-16,6.2,88
2020-06-17,46.1,91
2020-06-18,44.8,93
2020-06-19,3.9,88
2020-06-20,8.8,89
2020-06-21,2.9,86
2020-06-22,1.9,85
2020-06-23,1.8,85
2020-06-24,7.0,88
2020-06-25,27.5,94
2020-06-26,88.2,98
2020-06-27,30.0,95
2020-06-28,32.5,92
2020-06-29,7.5,90
2020-06-30,1.8,84
2020-07-01,7.1,88
2020-07-02,12.6,91
2020-07-03,12.3,91
2020-07-04,22.2,86
2020-07-05,36.3,91
2020-07-06,55.9,92
2020-07-07,6.8,89
2020-07-08,13.2,89
2020-07-09,17.5,92
2020-07-10,12.8,94
2020-07-11,44.8,95
2020-07-12,17.3,93
2020-07-13,19.1,90
2020-07-14,28.3,88
2020-07-15,55.0,87
2020-07-16,4.8,86
2020-07-17,1.0,86
2020-07-18,4.9,89
2020-07-19,37.1,94
2020-07-20,81.6,95
2020-07-21,36.5,95
2020-07-22,21.4,92
2020-07-23,19.0,90
2020-07-24,10.5,92
2020-07-25,0.3,84
2020-07-26,10.5,87
2020-07-27,21.2,92
2020-07-28,21.8,90
2020-07-29,10.5,92
2020-07-30,7.5,92
2020-07-31,14.2,91
2020-08-01,1.0,88
2020-08-02,2.5,81
2020-08-03,1.3,79
2020-08-04,0.2,76
2020-08-05,2.2,73
2020-08-06,7.9,83
2020-08-07,5.9,85
2020-08-08,22.8,87
2020-08-09,25.3,91
2020-08-10,4.6,88
2020-08-11,8.6,92
2020-08-12,26.5,91
2020-08-13,8.8,89
2020-08-14,7.7,84
2020-08-15,10.6,89
2020-08-16,6.2,89
2020-08-17,22.6,92
2020-08-18,19.4,89
2020-08-19,5.8,86
2020-08-20,9.6,90
2020-08-21,9.3,90
2020-08-22,16.6,87
2020-08-23,9.5,86
2020-08-24,2.5,83
2020-08-25,6.4,83
2020-08-26,5.5,85
2020-08-27,6.8,85
2020-08-28,0.6,85
2020-08-29,7.7,87
2020-08-30,8.7,89
2020-08-31,9.8,92
2020-09-01,12.4,87
2020-09-02,4.8,83
2020-09-03,1.1,80
2020-09-04,0.7,81
2020-09-05,4.2,90
2020-09-06,9.2,91
2020-09-07,2.3,90
2020-09-08,6.4,91
2020-09-09,3.1,86
2020-09-10,8.2,87
2020-09-11,12.6,91
2020-09-12,11.9,91
2020-09-13,14.9,93
2020-09-14,5.2,93
2020-09-15,1.8,91
2020-09-16,4.2,95
2020-09-17,5.2,93
2020-09-18,3.5,88
2020-09-19,0.0,82
2020-09-20,0.0,80
2020-09-21,11.6,84
2020-09-22,52.3,95
2020-09-23,11.7,90
2020-09-24,44.1,94
2020-09-25,12.9,94
2020-09-26,3.3,91
2020-09-27,29.9,91
2020-09-28,2.2,87
2020-09-29,2.3,87
2020-09-30,3.2,87
2020-10-01,8.7,88
2020-10-02,11.6,90
2020-10-03,16.6,89
2020-10-04,8.5,88
2020-10-05,12.1,86
2020-10-06,15.9,91
2020-10-07,13.8,92
2020-10-08,2.9,86
2020-10-09,1.8,83
2020-10-10,1.7,85
2020-10-11,2.1,84
2020-10-12,5.7,83
2020-10-13,0.2,83
2020-10-14,0.7,83
2020-10-15,0.4,82
2020-10-16,0.4,83
2020-10-17,0.5,81
2020-10-18,1.5,84
2020-10-19,2.0,87
2020-10-20,0.5,86
2020-10-21,0.5,83
2020-10-22,12.8,87
2020-10-23,81.1,96
2020-10-24,72.8,93
2020-10-25,1.5,90
2020-10-26,7.6,91
2020-10-27,0.1,83
2020-10-28,0.0,84
2020-10-29,0.0,85
2020-10-30,0.0,82
2020-10-31,1.1,83
2020-11-01,4.4,87
2020-11-02,0.6,84
2020-11-03,0.2,86
2020-11-04,0.0,79
2020-11-05,0.0,72
2020-11-06,0.0,80
2020-11-07,0.0,80
2020-11-08,0.0,81
2020-11-09,0.0,77
2020-11-10,0.0,78
2020-11-11,0.0,75
2020-11-12,0.0,76
2020-11-13,0.0,78
2020-11-14,0.0,78
2020-11-15,0.0,77
2020-11-16,0.0,75
2020-11-17,2.9,76
