,Date,Total Rainfall (mm),Mean Humidity (%),Station
376,2016-01-12,0.0,73,"Railway Colony, Guwahati - APCB_6941"
377,2016-01-13,0.0,72,"Railway Colony, Guwahati - APCB_6941"
378,2016-01-14,0.0,79,"Railway Colony, Guwahati - APCB_6941"
379,2016-01-15,0.0,80,"Railway Colony, Guwahati - APCB_6941"
380,2016-01-16,1.4,84,"Railway Colony, Guwahati - APCB_6941"
381,2016-01-17,0.0,76,"Railway Colony, Guwahati - APCB_6941"
382,2016-01-18,0.0,77,"Railway Colony, Guwahati - APCB_6941"
383,2016-01-19,0.0,75,"Railway Colony, Guwahati - APCB_6941"
384,2016-01-20,8.8,83,"Railway Colony, Guwahati - APCB_6941"
385,2016-01-21,0.0,83,"Railway Colony, Guwahati - APCB_6941"
386,2016-01-22,0.0,86,"Railway Colony, Guwahati - APCB_6941"
387,2016-01-23,0.0,82,"Railway Colony, Guwahati - APCB_6941"
388,2016-01-24,0.0,80,"Railway Colony, Guwahati - APCB_6941"
389,2016-01-25,0.2,82,"Railway Colony, Guwahati - APCB_6941"
390,2016-01-26,1.1,87,"Railway Colony, Guwahati - APCB_6941"
391,2016-01-27,5.5,87,"Railway Colony, Guwahati - APCB_6941"
392,2016-01-28,0.0,83,"Railway Colony, Guwahati - APCB_6941"
393,2016-01-29,0.0,74,"Railway Colony, Guwahati - APCB_6941"
394,2016-01-30,0.0,74,"Railway Colony, Guwahati - APCB_6941"
395,2016-01-31,0.0,83,"Railway Colony, Guwahati - APCB_6941"
396,2016-02-01,0.4,82,"Railway Colony, Guwahati - APCB_6941"
397,2016-02-02,0.1,85,"Railway Colony, Guwahati - APCB_6941"
398,2016-02-03,0.1,87,"Railway Colony, Guwahati - APCB_6941"
399,2016-02-04,0.0,83,"Railway Colony, Guwahati - APCB_6941"
400,2016-02-05,0.0,79,"Railway Colony, Guwahati - APCB_6941"
401,2016-02-06,0.0,80,"Railway Colony, Guwahati - APCB_6941"
402,2016-02-07,0.0,77,"Railway Colony, Guwahati - APCB_6941"
403,2016-02-08,1.2,77,"Railway Colony, Guwahati - APCB_6941"
404,2016-02-09,2.7,84,"Railway Colony, Guwahati - APCB_6941"
405,2016-02-10,0.5,87,"Railway Colony, Guwahati - APCB_6941"
406,2016-02-11,1.2,82,"Railway Colony, Guwahati - APCB_6941"
407,2016-02-12,1.3,84,"Railway Colony, Guwahati - APCB_6941"
408,2016-02-13,0.0,83,"Railway Colony, Guwahati - APCB_6941"
409,2016-02-14,0.0,79,"Railway Colony, Guwahati - APCB_6941"
410,2016-02-15,0.0,78,"Railway Colony, Guwahati - APCB_6941"
411,2016-02-16,0.0,75,"Railway Colony, Guwahati - APCB_6941"
412,2016-02-17,0.0,77,"Railway Colony, Guwahati - APCB_6941"
413,2016-02-18,0.0,78,"Railway Colony, Guwahati - APCB_6941"
414,2016-02-19,0.3,78,"Railway Colony, Guwahati - APCB_6941"
415,2016-02-20,2.1,80,"Railway Colony, Guwahati - APCB_6941"
416,2016-02-21,0.6,77,"Railway Colony, Guwahati - APCB_6941"
417,2016-02-22,0.0,60,"Railway Colony, Guwahati - APCB_6941"
418,2016-02-23,0.0,69,"Railway Colony, Guwahati - APCB_6941"
419,2016-02-24,0.0,70,"Railway Colony, Guwahati - APCB_6941"
420,2016-02-25,0.0,71,"Railway Colony, Guwahati - APCB_6941"
421,2016-02-26,0.0,69,"Railway Colony, Guwahati - APCB_6941"
422,2016-02-27,0.0,64,"Railway Colony, Guwahati - APCB_6941"
423,2016-02-28,0.0,63,"Railway Colony, Guwahati - APCB_6941"
424,2016-02-29,0.0,65,"Railway Colony, Guwahati - APCB_6941"
425,2016-03-01,0.0,69,"Railway Colony, Guwahati - APCB_6941"
426,2016-03-02,0.0,68,"Railway Colony, Guwahati - APCB_6941"
427,2016-03-03,0.4,68,"Railway Colony, Guwahati - APCB_6941"
428,2016-03-04,3.6,74,"Railway Colony, Guwahati - APCB_6941"
429,2016-03-05,0.0,71,"Railway Colony, Guwahati - APCB_6941"
430,2016-03-06,0.5,71,"Railway Colony, Guwahati - APCB_6941"
431,2016-03-07,1.6,74,"Railway Colony, Guwahati - APCB_6941"
432,2016-03-08,1.0,71,"Railway Colony, Guwahati - APCB_6941"
433,2016-03-09,0.5,70,"Railway Colony, Guwahati - APCB_6941"
434,2016-03-10,0.0,70,"Railway Colony, Guwahati - APCB_6941"
435,2016-03-11,0.0,69,"Railway Colony, Guwahati - APCB_6941"
436,2016-03-12,0.0,70,"Railway Colony, Guwahati - APCB_6941"
437,2016-03-13,0.1,66,"Railway Colony, Guwahati - APCB_6941"
438,2016-03-14,0.0,59,"Railway Colony, Guwahati - APCB_6941"
439,2016-03-15,0.0,54,"Railway Colony, Guwahati - APCB_6941"
440,2016-03-16,0.4,46,"Railway Colony, Guwahati - APCB_6941"
441,2016-03-17,0.0,50,"Railway Colony, Guwahati - APCB_6941"
442,2016-03-18,0.0,56,"Railway Colony, Guwahati - APCB_6941"
443,2016-03-19,0.2,55,"Railway Colony, Guwahati - APCB_6941"
444,2016-03-20,0.9,62,"Railway Colony, Guwahati - APCB_6941"
445,2016-03-21,9.2,79,"Railway Colony, Guwahati - APCB_6941"
446,2016-03-22,0.0,66,"Railway Colony, Guwahati - APCB_6941"
447,2016-03-23,0.0,60,"Railway Colony, Guwahati - APCB_6941"
448,2016-03-24,0.0,55,"Railway Colony, Guwahati - APCB_6941"
449,2016-03-25,0.0,52,"Railway Colony, Guwahati - APCB_6941"
450,2016-03-26,0.0,51,"Railway Colony, Guwahati - APCB_6941"
451,2016-03-27,15.1,78,"Railway Colony, Guwahati - APCB_6941"
452,2016-03-28,13.4,92,"Railway Colony, Guwahati - APCB_6941"
453,2016-03-29,1.0,83,"Railway Colony, Guwahati - APCB_6941"
454,2016-03-30,2.5,79,"Railway Colony, Guwahati - APCB_6941"
455,2016-03-31,9.1,83,"Railway Colony, Guwahati - APCB_6941"
456,2016-04-01,5.1,83,"Railway Colony, Guwahati - APCB_6941"
457,2016-04-02,0.2,75,"Railway Colony, Guwahati - APCB_6941"
458,2016-04-03,7.4,74,"Railway Colony, Guwahati - APCB_6941"
459,2016-04-04,4.7,85,"Railway Colony, Guwahati - APCB_6941"
460,2016-04-05,24.8,91,"Railway Colony, Guwahati - APCB_6941"
461,2016-04-06,10.4,86,"Railway Colony, Guwahati - APCB_6941"
462,2016-04-07,9.9,85,"Railway Colony, Guwahati - APCB_6941"
463,2016-04-08,6.6,73,"Railway Colony, Guwahati - APCB_6941"
464,2016-04-09,2.8,74,"Railway Colony, Guwahati - APCB_6941"
465,2016-04-10,0.7,77,"Railway Colony, Guwahati - APCB_6941"
466,2016-04-11,2.4,78,"Railway Colony, Guwahati - APCB_6941"
467,2016-04-12,0.1,75,"Railway Colony, Guwahati - APCB_6941"
468,2016-04-13,0.0,64,"Railway Colony, Guwahati - APCB_6941"
469,2016-04-14,5.3,74,"Railway Colony, Guwahati - APCB_6941"
470,2016-04-15,14.8,79,"Railway Colony, Guwahati - APCB_6941"
471,2016-04-16,9.5,82,"Railway Colony, Guwahati - APCB_6941"
472,2016-04-17,4.0,81,"Railway Colony, Guwahati - APCB_6941"
473,2016-04-18,13.9,85,"Railway Colony, Guwahati - APCB_6941"
474,2016-04-19,29.4,92,"Railway Colony, Guwahati - APCB_6941"
475,2016-04-20,15.6,87,"Railway Colony, Guwahati - APCB_6941"
476,2016-04-21,77.0,89,"Railway Colony, Guwahati - APCB_6941"
477,2016-04-22,13.2,86,"Railway Colony, Guwahati - APCB_6941"
478,2016-04-23,11.8,87,"Railway Colony, Guwahati - APCB_6941"
479,2016-04-24,19.3,86,"Railway Colony, Guwahati - APCB_6941"
480,2016-04-25,0.0,74,"Railway Colony, Guwahati - APCB_6941"
481,2016-04-26,12.3,81,"Railway Colony, Guwahati - APCB_6941"
482,2016-04-27,18.6,87,"Railway Colony, Guwahati - APCB_6941"
483,2016-04-28,4.8,87,"Railway Colony, Guwahati - APCB_6941"
484,2016-04-29,2.6,83,"Railway Colony, Guwahati - APCB_6941"
485,2016-04-30,8.9,86,"Railway Colony, Guwahati - APCB_6941"
486,2016-05-01,16.1,85,"Railway Colony, Guwahati - APCB_6941"
487,2016-05-02,0.5,81,"Railway Colony, Guwahati - APCB_6941"
488,2016-05-03,0.4,78,"Railway Colony, Guwahati - APCB_6941"
489,2016-05-04,2.1,82,"Railway Colony, Guwahati - APCB_6941"
490,2016-05-05,14.9,86,"Railway Colony, Guwahati - APCB_6941"
491,2016-05-06,5.6,88,"Railway Colony, Guwahati - APCB_6941"
492,2016-05-07,5.8,85,"Railway Colony, Guwahati - APCB_6941"
493,2016-05-08,0.0,79,"Railway Colony, Guwahati - APCB_6941"
494,2016-05-09,0.0,77,"Railway Colony, Guwahati - APCB_6941"
495,2016-05-10,0.2,76,"Railway Colony, Guwahati - APCB_6941"
496,2016-05-11,9.2,80,"Railway Colony, Guwahati - APCB_6941"
497,2016-05-12,11.9,82,"Railway Colony, Guwahati - APCB_6941"
498,2016-05-13,33.2,89,"Railway Colony, Guwahati - APCB_6941"
499,2016-05-14,23.3,92,"Railway Colony, Guwahati - APCB_6941"
500,2016-05-15,73.1,89,"Railway Colony, Guwahati - APCB_6941"
501,2016-05-16,44.4,93,"Railway Colony, Guwahati - APCB_6941"
502,2016-05-17,39.4,90,"Railway Colony, Guwahati - APCB_6941"
503,2016-05-18,23.8,92,"Railway Colony, Guwahati - APCB_6941"
504,2016-05-19,4.4,87,"Railway Colony, Guwahati - APCB_6941"
505,2016-05-20,13.1,86,"Railway Colony, Guwahati - APCB_6941"
506,2016-05-21,11.5,91,"Railway Colony, Guwahati - APCB_6941"
507,2016-05-22,4.6,79,"Railway Colony, Guwahati - APCB_6941"
508,2016-05-23,0.0,79,"Railway Colony, Guwahati - APCB_6941"
509,2016-05-24,1.5,79,"Railway Colony, Guwahati - APCB_6941"
510,2016-05-25,5.8,86,"Railway Colony, Guwahati - APCB_6941"
511,2016-05-26,1.4,86,"Railway Colony, Guwahati - APCB_6941"
512,2016-05-27,7.4,89,"Railway Colony, Guwahati - APCB_6941"
513,2016-05-28,3.5,88,"Railway Colony, Guwahati - APCB_6941"
514,2016-05-29,12.5,87,"Railway Colony, Guwahati - APCB_6941"
515,2016-05-30,7.9,88,"Railway Colony, Guwahati - APCB_6941"
516,2016-05-31,3.2,85,"Railway Colony, Guwahati - APCB_6941"
517,2016-06-01,1.8,86,"Railway Colony, Guwahati - APCB_6941"
518,2016-06-02,0.3,79,"Railway Colony, Guwahati - APCB_6941"
519,2016-06-03,0.2,79,"Railway Colony, Guwahati - APCB_6941"
520,2016-06-04,1.0,81,"Railway Colony, Guwahati - APCB_6941"
521,2016-06-05,5.9,83,"Railway Colony, Guwahati - APCB_6941"
522,2016-06-06,5.7,86,"Railway Colony, Guwahati - APCB_6941"
523,2016-06-07,18.9,88,"Railway Colony, Guwahati - APCB_6941"
524,2016-06-08,4.4,87,"Railway Colony, Guwahati - APCB_6941"
525,2016-06-09,1.7,85,"Railway Colony, Guwahati - APCB_6941"
526,2016-06-10,8.6,86,"Railway Colony, Guwahati - APCB_6941"
527,2016-06-11,9.9,84,"Railway Colony, Guwahati - APCB_6941"
528,2016-06-12,11.4,87,"Railway Colony, Guwahati - APCB_6941"
529,2016-06-13,15.1,89,"Railway Colony, Guwahati - APCB_6941"
530,2016-06-14,11.3,88,"Railway Colony, Guwahati - APCB_6941"
531,2016-06-15,23.2,87,"Railway Colony, Guwahati - APCB_6941"
532,2016-06-16,16.6,89,"Railway Colony, Guwahati - APCB_6941"
533,2016-06-17,28.9,94,"Railway Colony, Guwahati - APCB_6941"
534,2016-06-18,37.4,93,"Railway Colony, Guwahati - APCB_6941"
535,2016-06-19,2.1,91,"Railway Colony, Guwahati - APCB_6941"
536,2016-06-20,1.9,88,"Railway Colony, Guwahati - APCB_6941"
537,2016-06-21,2.1,88,"Railway Colony, Guwahati - APCB_6941"
538,2016-06-22,12.4,90,"Railway Colony, Guwahati - APCB_6941"
539,2016-06-23,15.4,95,"Railway Colony, Guwahati - APCB_6941"
540,2016-06-24,1.7,91,"Railway Colony, Guwahati - APCB_6941"
541,2016-06-25,13.2,90,"Railway Colony, Guwahati - APCB_6941"
542,2016-06-26,2.2,85,"Railway Colony, Guwahati - APCB_6941"
543,2016-06-27,16.7,89,"Railway Colony, Guwahati - APCB_6941"
544,2016-06-28,15.4,87,"Railway Colony, Guwahati - APCB_6941"
545,2016-06-29,11.4,87,"Railway Colony, Guwahati - APCB_6941"
546,2016-06-30,1.6,88,"Railway Colony, Guwahati - APCB_6941"
547,2016-07-01,14.3,90,"Railway Colony, Guwahati - APCB_6941"
548,2016-07-02,73.9,94,"Railway Colony, Guwahati - APCB_6941"
549,2016-07-03,38.2,92,"Railway Colony, Guwahati - APCB_6941"
550,2016-07-04,14.3,92,"Railway Colony, Guwahati - APCB_6941"
551,2016-07-05,32.2,92,"Railway Colony, Guwahati - APCB_6941"
552,2016-07-06,28.9,90,"Railway Colony, Guwahati - APCB_6941"
553,2016-07-07,22.3,91,"Railway Colony, Guwahati - APCB_6941"
554,2016-07-08,8.0,87,"Railway Colony, Guwahati - APCB_6941"
555,2016-07-09,47.8,92,"Railway Colony, Guwahati - APCB_6941"
556,2016-07-10,55.6,90,"Railway Colony, Guwahati - APCB_6941"
557,2016-07-11,21.8,92,"Railway Colony, Guwahati - APCB_6941"
558,2016-07-12,17.3,91,"Railway Colony, Guwahati - APCB_6941"
559,2016-07-13,5.4,88,"Railway Colony, Guwahati - APCB_6941"
560,2016-07-14,10.6,91,"Railway Colony, Guwahati - APCB_6941"
561,2016-07-15,14.7,90,"Railway Colony, Guwahati - APCB_6941"
562,2016-07-16,66.1,95,"Railway Colony, Guwahati - APCB_6941"
563,2016-07-17,23.6,93,"Railway Colony, Guwahati - APCB_6941"
564,2016-07-18,9.0,93,"Railway Colony, Guwahati - APCB_6941"
565,2016-07-19,9.9,92,"Railway Colony, Guwahati - APCB_6941"
566,2016-07-20,14.2,93,"Railway Colony, Guwahati - APCB_6941"
567,2016-07-21,7.4,93,"Railway Colony, Guwahati - APCB_6941"
568,2016-07-22,18.2,94,"Railway Colony, Guwahati - APCB_6941"
569,2016-07-23,10.1,93,"Railway Colony, Guwahati - APCB_6941"
570,2016-07-24,14.0,90,"Railway Colony, Guwahati - APCB_6941"
571,2016-07-25,40.8,94,"Railway Colony, Guwahati - APCB_6941"
572,2016-07-26,87.3,96,"Railway Colony, Guwahati - APCB_6941"
573,2016-07-27,22.0,90,"Railway Colony, Guwahati - APCB_6941"
574,2016-07-28,19.2,90,"Railway Colony, Guwahati - APCB_6941"
575,2016-07-29,18.9,88,"Railway Colony, Guwahati - APCB_6941"
576,2016-07-30,11.3,87,"Railway Colony, Guwahati - APCB_6941"
577,2016-07-31,31.8,87,"Railway Colony, Guwahati - APCB_6941"
578,2016-08-01,8.4,85,"Railway Colony, Guwahati - APCB_6941"
579,2016-08-02,24.8,87,"Railway Colony, Guwahati - APCB_6941"
580,2016-08-03,14.6,83,"Railway Colony, Guwahati - APCB_6941"
581,2016-08-04,10.7,86,"Railway Colony, Guwahati - APCB_6941"
582,2016-08-05,27.5,91,"Railway Colony, Guwahati - APCB_6941"
583,2016-08-06,59.2,94,"Railway Colony, Guwahati - APCB_6941"
584,2016-08-07,29.3,91,"Railway Colony, Guwahati - APCB_6941"
585,2016-08-08,31.0,88,"Railway Colony, Guwahati - APCB_6941"
586,2016-08-09,40.8,90,"Railway Colony, Guwahati - APCB_6941"
587,2016-08-10,13.0,84,"Railway Colony, Guwahati - APCB_6941"
588,2016-08-11,12.7,81,"Railway Colony, Guwahati - APCB_6941"
589,2016-08-12,14.9,91,"Railway Colony, Guwahati - APCB_6941"
590,2016-08-13,2.7,86,"Railway Colony, Guwahati - APCB_6941"
591,2016-08-14,6.9,86,"Railway Colony, Guwahati - APCB_6941"
592,2016-08-15,1.4,84,"Railway Colony, Guwahati - APCB_6941"
593,2016-08-16,6.3,84,"Railway Colony, Guwahati - APCB_6941"
594,2016-08-17,15.1,84,"Railway Colony, Guwahati - APCB_6941"
595,2016-08-18,1.7,88,"Railway Colony, Guwahati - APCB_6941"
596,2016-08-19,0.0,79,"Railway Colony, Guwahati - APCB_6941"
597,2016-08-20,0.3,80,"Railway Colony, Guwahati - APCB_6941"
598,2016-08-21,8.2,80,"Railway Colony, Guwahati - APCB_6941"
599,2016-08-22,1.8,79,"Railway Colony, Guwahati - APCB_6941"
600,2016-08-23,0.0,80,"Railway Colony, Guwahati - APCB_6941"
601,2016-08-24,0.4,78,"Railway Colony, Guwahati - APCB_6941"
602,2016-08-25,0.0,79,"Railway Colony, Guwahati - APCB_6941"
603,2016-08-26,12.9,85,"Railway Colony, Guwahati - APCB_6941"
604,2016-08-27,0.7,83,"Railway Colony, Guwahati - APCB_6941"
605,2016-08-28,10.7,86,"Railway Colony, Guwahati - APCB_6941"
606,2016-08-29,5.0,88,"Railway Colony, Guwahati - APCB_6941"
607,2016-08-30,15.2,89,"Railway Colony, Guwahati - APCB_6941"
608,2016-08-31,11.9,92,"Railway Colony, Guwahati - APCB_6941"
609,2016-09-01,0.5,88,"Railway Colony, Guwahati - APCB_6941"
610,2016-09-02,11.1,90,"Railway Colony, Guwahati - APCB_6941"
611,2016-09-03,5.4,91,"Railway Colony, Guwahati - APCB_6941"
612,2016-09-04,16.0,92,"Railway Colony, Guwahati - APCB_6941"
613,2016-09-05,12.5,93,"Railway Colony, Guwahati - APCB_6941"
614,2016-09-06,18.8,91,"Railway Colony, Guwahati - APCB_6941"
615,2016-09-07,40.7,94,"Railway Colony, Guwahati - APCB_6941"
616,2016-09-08,1.3,87,"Railway Colony, Guwahati - APCB_6941"
617,2016-09-09,5.8,88,"Railway Colony, Guwahati - APCB_6941"
618,2016-09-10,9.7,91,"Railway Colony, Guwahati - APCB_6941"
619,2016-09-11,25.7,89,"Railway Colony, Guwahati - APCB_6941"
620,2016-09-12,17.6,89,"Railway Colony, Guwahati - APCB_6941"
621,2016-09-13,49.2,93,"Railway Colony, Guwahati - APCB_6941"
622,2016-09-14,54.9,90,"Railway Colony, Guwahati - APCB_6941"
623,2016-09-15,21.8,89,"Railway Colony, Guwahati - APCB_6941"
624,2016-09-16,21.1,92,"Railway Colony, Guwahati - APCB_6941"
625,2016-09-17,9.0,87,"Railway Colony, Guwahati - APCB_6941"
626,2016-09-18,8.0,90,"Railway Colony, Guwahati - APCB_6941"
627,2016-09-19,25.9,92,"Railway Colony, Guwahati - APCB_6941"
628,2016-09-20,12.2,90,"Railway Colony, Guwahati - APCB_6941"
629,2016-09-21,37.7,95,"Railway Colony, Guwahati - APCB_6941"
630,2016-09-22,13.4,90,"Railway Colony, Guwahati - APCB_6941"
631,2016-09-23,8.4,91,"Railway Colony, Guwahati - APCB_6941"
632,2016-09-24,10.2,90,"Railway Colony, Guwahati - APCB_6941"
633,2016-09-25,10.6,91,"Railway Colony, Guwahati - APCB_6941"
634,2016-09-26,24.7,90,"Railway Colony, Guwahati - APCB_6941"
635,2016-09-27,1.2,85,"Railway Colony, Guwahati - APCB_6941"
636,2016-09-28,5.0,83,"Railway Colony, Guwahati - APCB_6941"
637,2016-09-29,32.2,89,"Railway Colony, Guwahati - APCB_6941"
638,2016-09-30,4.1,87,"Railway Colony, Guwahati - APCB_6941"
639,2016-10-01,2.3,87,"Railway Colony, Guwahati - APCB_6941"
640,2016-10-02,6.4,84,"Railway Colony, Guwahati - APCB_6941"
641,2016-10-03,8.5,85,"Railway Colony, Guwahati - APCB_6941"
642,2016-10-04,1.3,83,"Railway Colony, Guwahati - APCB_6941"
643,2016-10-05,10.1,84,"Railway Colony, Guwahati - APCB_6941"
644,2016-10-06,26.9,89,"Railway Colony, Guwahati - APCB_6941"
645,2016-10-07,15.9,89,"Railway Colony, Guwahati - APCB_6941"
646,2016-10-08,18.1,90,"Railway Colony, Guwahati - APCB_6941"
647,2016-10-09,5.1,91,"Railway Colony, Guwahati - APCB_6941"
648,2016-10-10,7.0,91,"Railway Colony, Guwahati - APCB_6941"
649,2016-10-11,121.0,95,"Railway Colony, Guwahati - APCB_6941"
650,2016-10-12,31.1,93,"Railway Colony, Guwahati - APCB_6941"
651,2016-10-13,3.5,88,"Railway Colony, Guwahati - APCB_6941"
652,2016-10-14,0.2,85,"Railway Colony, Guwahati - APCB_6941"
653,2016-10-15,0.2,85,"Railway Colony, Guwahati - APCB_6941"
654,2016-10-16,0.2,78,"Railway Colony, Guwahati - APCB_6941"
655,2016-10-17,0.0,80,"Railway Colony, Guwahati - APCB_6941"
656,2016-10-18,0.0,79,"Railway Colony, Guwahati - APCB_6941"
657,2016-10-19,0.0,72,"Railway Colony, Guwahati - APCB_6941"
658,2016-10-20,0.0,79,"Railway Colony, Guwahati - APCB_6941"
659,2016-10-21,0.0,79,"Railway Colony, Guwahati - APCB_6941"
660,2016-10-22,0.0,80,"Railway Colony, Guwahati - APCB_6941"
661,2016-10-23,0.0,74,"Railway Colony, Guwahati - APCB_6941"
662,2016-10-24,0.0,74,"Railway Colony, Guwahati - APCB_6941"
663,2016-10-25,0.1,77,"Railway Colony, Guwahati - APCB_6941"
664,2016-10-26,0.0,79,"Railway Colony, Guwahati - APCB_6941"
665,2016-10-27,3.4,88,"Railway Colony, Guwahati - APCB_6941"
666,2016-10-28,0.0,82,"Railway Colony, Guwahati - APCB_6941"
667,2016-10-29,0.0,81,"Railway Colony, Guwahati - APCB_6941"
668,2016-10-30,0.4,78,"Railway Colony, Guwahati - APCB_6941"
669,2016-10-31,1.2,76,"Railway Colony, Guwahati - APCB_6941"
670,2016-11-01,0.0,76,"Railway Colony, Guwahati - APCB_6941"
671,2016-11-02,0.0,73,"Railway Colony, Guwahati - APCB_6941"
672,2016-11-03,0.0,72,"Railway Colony, Guwahati - APCB_6941"
673,2016-11-04,0.0,75,"Railway Colony, Guwahati - APCB_6941"
674,2016-11-05,0.0,82,"Railway Colony, Guwahati - APCB_6941"
675,2016-11-06,0.0,77,"Railway Colony, Guwahati - APCB_6941"
676,2016-11-07,0.0,77,"Railway Colony, Guwahati - APCB_6941"
677,2016-11-08,0.0,82,"Railway Colony, Guwahati - APCB_6941"
678,2016-11-09,0.0,78,"Railway Colony, Guwahati - APCB_6941"
679,2016-11-10,0.0,71,"Railway Colony, Guwahati - APCB_6941"
680,2016-11-11,0.6,81,"Railway Colony, Guwahati - APCB_6941"
681,2016-11-12,1.0,82,"Railway Colony, Guwahati - APCB_6941"
682,2016-11-13,0.1,79,"Railway Colony, Guwahati - APCB_6941"
683,2016-11-14,0.0,75,"Railway Colony, Guwahati - APCB_6941"
684,2016-11-15,0.0,76,"Railway Colony, Guwahati - APCB_6941"
685,2016-11-16,0.0,73,"Railway Colony, Guwahati - APCB_6941"
686,2016-11-17,0.0,69,"Railway Colony, Guwahati - APCB_6941"
687,2016-11-18,0.0,70,"Railway Colony, Guwahati - APCB_6941"
688,2016-11-19,0.0,71,"Railway Colony, Guwahati - APCB_6941"
689,2016-11-20,0.0,69,"Railway Colony, Guwahati - APCB_6941"
690,2016-11-21,0.0,68,"Railway Colony, Guwahati - APCB_6941"
691,2016-11-22,0.0,71,"Railway Colony, Guwahati - APCB_6941"
692,2016-11-23,0.0,66,"Railway Colony, Guwahati - APCB_6941"
693,2016-11-24,0.0,68,"Railway Colony, Guwahati - APCB_6941"
694,2016-11-25,0.0,70,"Railway Colony, Guwahati - APCB_6941"
695,2016-11-26,0.0,70,"Railway Colony, Guwahati - APCB_6941"
696,2016-11-27,0.0,72,"Railway Colony, Guwahati - APCB_6941"
697,2016-11-28,0.0,74,"Railway Colony, Guwahati - APCB_6941"
698,2016-11-29,0.0,76,"Railway Colony, Guwahati - APCB_6941"
699,2016-11-30,0.0,75,"Railway Colony, Guwahati - APCB_6941"
700,2016-12-01,0.2,73,"Railway Colony, Guwahati - APCB_6941"
701,2016-12-02,0.0,74,"Railway Colony, Guwahati - APCB_6941"
702,2016-12-03,0.0,72,"Railway Colony, Guwahati - APCB_6941"
703,2016-12-04,0.0,72,"Railway Colony, Guwahati - APCB_6941"
704,2016-12-05,0.0,74,"Railway Colony, Guwahati - APCB_6941"
705,2016-12-06,0.0,71,"Railway Colony, Guwahati - APCB_6941"
706,2016-12-07,0.0,70,"Railway Colony, Guwahati - APCB_6941"
707,2016-12-08,0.0,70,"Railway Colony, Guwahati - APCB_6941"
708,2016-12-09,0.0,70,"Railway Colony, Guwahati - APCB_6941"
709,2016-12-10,0.0,70,"Railway Colony, Guwahati - APCB_6941"
710,2016-12-11,0.0,70,"Railway Colony, Guwahati - APCB_6941"
711,2016-12-12,0.0,70,"Railway Colony, Guwahati - APCB_6941"
712,2016-12-13,0.0,70,"Railway Colony, Guwahati - APCB_6941"
713,2016-12-14,0.0,71,"Railway Colony, Guwahati - APCB_6941"
714,2016-12-15,0.0,69,"Railway Colony, Guwahati - APCB_6941"
715,2016-12-16,0.0,71,"Railway Colony, Guwahati - APCB_6941"
716,2016-12-17,0.0,68,"Railway Colony, Guwahati - APCB_6941"
717,2016-12-18,0.0,71,"Railway Colony, Guwahati - APCB_6941"
718,2016-12-19,0.1,83,"Railway Colony, Guwahati - APCB_6941"
719,2016-12-20,0.2,81,"Railway Colony, Guwahati - APCB_6941"
720,2016-12-21,0.0,77,"Railway Colony, Guwahati - APCB_6941"
721,2016-12-22,0.0,76,"Railway Colony, Guwahati - APCB_6941"
722,2016-12-23,0.0,75,"Railway Colony, Guwahati - APCB_6941"
723,2016-12-24,0.3,80,"Railway Colony, Guwahati - APCB_6941"
724,2016-12-25,0.5,81,"Railway Colony, Guwahati - APCB_6941"
725,2016-12-26,0.5,84,"Railway Colony, Guwahati - APCB_6941"
726,2016-12-27,0.0,80,"Railway Colony, Guwahati - APCB_6941"
727,2016-12-28,0.0,78,"Railway Colony, Guwahati - APCB_6941"
728,2016-12-29,0.0,74,"Railway Colony, Guwahati - APCB_6941"
729,2016-12-30,0.0,72,"Railway Colony, Guwahati - APCB_6941"
730,2016-12-31,0.0,70,"Railway Colony, Guwahati - APCB_6941"
731,2017-01-01,0.0,72,"Railway Colony, Guwahati - APCB_6941"
732,2017-01-02,0.0,73,"Railway Colony, Guwahati - APCB_6941"
733,2017-01-03,0.2,76,"Railway Colony, Guwahati - APCB_6941"
734,2017-01-04,0.0,76,"Railway Colony, Guwahati - APCB_6941"
735,2017-01-05,0.0,76,"Railway Colony, Guwahati - APCB_6941"
